Date,Open,High,Low,Close,Adj Close,Volume
03/17/2022,4345.11,4412.67,4335.65,4411.67,4411.67,1868400000
03/16/2022,4288.14,4358.9,4251.99,4357.86,4357.86,1720700000
03/15/2022,4188.82,4271.05,4187.9,4262.45,4262.45,1510200000
03/14/2022,4202.75,4247.57,4161.72,4173.11,4173.11,1595900000
03/11/2022,4279.5,4291.01,4200.49,4204.31,4204.31,1514600000
03/10/2022,4252.55,4268.28,4209.8,4259.52,4259.52,1695000000
03/09/2022,4223.1,4299.4,4223.1,4277.88,4277.88,1721100000
03/08/2022,4202.66,4276.94,4157.87,4170.7,4170.7,1698200000
03/07/2022,4327.01,4327.01,4199.85,4201.09,4201.09,1757600000
03/04/2022,4342.12,4342.12,4284.98,4328.87,4328.87,1693700000
03/03/2022,4401.31,4416.78,4345.56,4363.49,4363.49,1561200000
03/02/2022,4322.56,4401.48,4322.56,4386.54,4386.54,1480600000
03/01/2022,4363.14,4378.45,4279.54,4306.26,4306.26,1673100000
02/28/2022,4354.17,4388.84,4315.12,4373.94,4373.94,1842000000
02/25/2022,4298.38,4385.34,4286.83,4384.65,4384.65,1921900000
02/24/2022,4155.77,4294.73,4114.65,4288.7,4288.7,1635000000
02/23/2022,4324.93,4341.51,4221.51,4225.5,4225.5,1599200000
02/22/2022,4332.74,4362.12,4267.11,4304.76,4304.76,1476900000
02/18/2022,4384.57,4394.6,4327.22,4348.87,4348.87,1634800000
02/17/2022,4456.06,4456.06,4373.81,4380.26,4380.26,1566600000
02/16/2022,4455.75,4489.55,4429.68,4475.01,4475.01,1477600000
02/15/2022,4429.28,4472.77,4429.28,4471.07,4471.07,1303500000
02/14/2022,4412.61,4426.22,4364.84,4401.67,4401.67,1403900000
02/11/2022,4506.27,4526.33,4401.41,4418.64,4418.64,1699300000
02/10/2022,4553.24,4588.92,4484.31,4504.08,4504.08,1464300000
02/09/2022,4547.0,4590.03,4547.0,4587.18,4587.18,1329200000
02/08/2022,4480.02,4531.32,4465.4,4521.54,4521.54,1396500000
02/07/2022,4505.75,4521.86,4471.47,4483.87,4483.87,1382400000
02/04/2022,4482.79,4539.66,4451.5,4500.53,4500.53,1562800000
02/03/2022,4535.41,4542.88,4470.39,4477.44,4477.44,1479600000
02/02/2022,4566.39,4595.31,4544.32,4589.38,4589.38,1380400000
02/01/2022,4519.57,4550.49,4483.53,4546.54,4546.54,1543600000
01/31/2022,4431.79,4516.89,4414.02,4515.55,4515.55,1360700000
01/28/2022,4336.19,4432.72,4292.46,4431.85,4431.85,1383900000
01/27/2022,4380.58,4428.74,4309.5,4326.51,4326.51,1540400000
01/26/2022,4408.43,4453.23,4304.8,4349.93,4349.93,1497100000
01/25/2022,4366.64,4411.01,4287.11,4356.45,4356.45,1476000000
01/24/2022,4356.32,4417.35,4222.62,4410.13,4410.13,1334500000
01/21/2022,4471.38,4494.52,4395.34,4397.94,4397.94,1265800000
01/20/2022,4547.35,4602.11,4477.95,4482.73,4482.73,1398200000
01/19/2022,4588.03,4611.55,4530.2,4532.76,4532.76,1254400000
01/18/2022,4632.24,4632.24,4568.7,4577.11,4577.11,1499400000
01/14/2022,4637.99,4665.13,4614.75,4662.85,4662.85,1648400000
01/13/2022,4733.56,4744.13,4650.29,4659.03,4659.03,1889900000
01/12/2022,4728.59,4748.83,4706.71,4726.35,4726.35,1388500000
01/11/2022,4669.14,4714.13,4638.27,4713.07,4713.07,1600600000
01/10/2022,4655.34,4673.02,4582.24,4670.29,4670.29,1500700000
01/07/2022,4697.66,4707.95,4662.74,4677.03,4677.03,1490100000
01/06/2022,4693.39,4725.01,4671.26,4696.05,4696.05,1369200000
01/05/2022,4787.99,4797.7,4699.44,4700.58,4700.58,1457400000
01/04/2022,4804.51,4818.62,4774.27,4793.54,4793.54,1452300000
01/03/2022,4778.14,4796.64,4758.17,4796.56,4796.56,1458200000
12/31/2021,4775.21,4786.83,4765.75,4766.18,4766.18,1527800000
12/30/2021,4794.23,4808.93,4775.33,4778.73,4778.73,1471700000
12/29/2021,4788.64,4804.06,4778.08,4793.06,4793.06,1319100000
12/28/2021,4795.49,4807.02,4780.04,4786.35,4786.35,1405500000
12/27/2021,4733.99,4791.49,4733.99,4791.19,4791.19,1332400000
12/23/2021,4703.96,4740.74,4703.96,4725.79,4725.79,1560700000
12/22/2021,4650.36,4697.67,4645.53,4696.56,4696.56,1560700000
12/21/2021,4594.96,4651.14,4583.16,4649.23,4649.23,1629200000
12/20/2021,4587.9,4587.9,4531.1,4568.02,4568.02,1413700000
12/17/2021,4652.5,4666.7,4600.22,4620.64,4620.64,1397700000
12/16/2021,4719.13,4731.99,4651.89,4668.67,4668.67,1458800000
12/15/2021,4636.46,4712.6,4611.22,4709.85,4709.85,1199800000
12/14/2021,4642.99,4660.47,4606.52,4634.09,4634.09,1102400000
12/13/2021,4710.3,4710.3,4667.6,4668.97,4668.97,1423200000
12/10/2021,4687.64,4713.57,4670.24,4712.02,4712.02,1547700000
12/09/2021,4691.0,4695.26,4665.98,4667.45,4667.45,1568700000
12/08/2021,4690.86,4705.06,4674.52,4701.21,4701.21,1487800000
12/07/2021,4631.97,4694.04,4631.97,4686.75,4686.75,1194900000
12/06/2021,4548.37,4612.6,4540.51,4591.67,4591.67,1508500000
12/03/2021,4589.49,4608.03,4495.12,4538.43,4538.43,1738100000
12/02/2021,4504.73,4595.46,4504.73,4577.1,4577.1,1826700000
12/01/2021,4602.82,4652.94,4510.27,4513.04,4513.04,1396100000
11/30/2021,4640.25,4646.02,4560.0,4567.0,4567.0,1290600000
11/29/2021,4628.75,4672.95,4625.26,4655.27,4655.27,1518000000
11/26/2021,4664.63,4664.63,4585.43,4594.62,4594.62,1855600000
11/24/2021,4675.78,4702.87,4659.89,4701.46,4701.46,1859000000
11/23/2021,4678.48,4699.39,4652.66,4690.7,4690.7,1634700000
11/22/2021,4712.0,4743.83,4682.17,4682.94,4682.94,1571600000
11/19/2021,4708.44,4717.75,4694.22,4697.96,4697.96,1662100000
11/18/2021,4700.72,4708.8,4672.78,4704.54,4704.54,1469000000
11/17/2021,4701.5,4701.5,4684.41,4688.67,4688.67,1509300000
11/16/2021,4679.42,4714.95,4679.42,4700.9,4700.9,1653600000
11/15/2021,4689.3,4697.42,4672.86,4682.8,4682.8,1918400000
11/12/2021,4655.24,4688.47,4650.77,4682.85,4682.85,1533800000
11/11/2021,4659.39,4664.55,4648.31,4649.27,4649.27,1697600000
11/10/2021,4670.26,4684.85,4630.86,4646.71,4646.71,1411100000
11/09/2021,4707.25,4708.53,4670.87,4685.25,4685.25,1335900000
11/08/2021,4701.48,4714.92,4694.39,4701.7,4701.7,1430100000
11/05/2021,4699.26,4718.5,4681.32,4697.53,4697.53,1353000000
11/04/2021,4662.93,4683.0,4662.59,4680.06,4680.06,1548600000
11/03/2021,4630.65,4663.46,4621.19,4660.57,4660.57,1211000000
11/02/2021,4613.34,4635.15,4613.34,4630.65,4630.65,1258600000
11/01/2021,4610.62,4620.34,4595.06,4613.67,4613.67,1227500000
10/29/2021,4572.87,4608.08,4567.59,4605.38,4605.38,1545700000
10/28/2021,4562.84,4597.55,4562.84,4596.42,4596.42,1369400000
10/27/2021,4580.22,4584.57,4551.66,4551.68,4551.68,1447500000
10/26/2021,4578.69,4598.53,4569.17,4574.79,4574.79,1172600000
10/25/2021,4553.69,4572.62,4537.36,4566.48,4566.48,1238000000
10/22/2021,4546.12,4559.67,4524.0,4544.9,4544.9,1251700000
10/21/2021,4532.24,4551.44,4526.89,4549.78,4549.78,1232400000
10/20/2021,4524.42,4540.87,4524.4,4536.19,4536.19,1115300000
10/19/2021,4497.34,4520.4,4496.41,4519.63,4519.63,1211800000
10/18/2021,4463.72,4488.75,4447.47,4486.46,4486.46,1190300000
10/15/2021,4447.69,4475.82,4447.69,4471.37,4471.37,1276800000
10/14/2021,4386.75,4439.73,4386.75,4438.26,4438.26,1160600000
10/13/2021,4358.01,4372.87,4329.92,4363.8,4363.8,1179400000
10/12/2021,4368.31,4374.89,4342.09,4350.65,4350.65,1345900000
10/11/2021,4385.44,4415.88,4360.59,4361.19,4361.19,1168400000
10/08/2021,4406.51,4412.02,4386.22,4391.34,4391.34,1296700000
10/07/2021,4383.73,4429.97,4383.73,4399.76,4399.76,1500600000
10/06/2021,4319.57,4365.57,4290.49,4363.55,4363.55,1123900000
10/05/2021,4309.87,4369.23,4309.87,4345.72,4345.72,1382300000
10/04/2021,4348.84,4355.51,4278.94,4300.46,4300.46,1444200000
10/01/2021,4317.16,4375.19,4288.52,4357.04,4357.04,1394900000
09/30/2021,4370.67,4382.55,4306.24,4307.54,4307.54,1812900000
09/29/2021,4362.41,4385.57,4355.08,4359.46,4359.46,1354600000
09/28/2021,4419.54,4419.54,4346.33,4352.63,4352.63,1375000000
09/27/2021,4442.12,4457.3,4436.19,4443.11,4443.11,1473800000
09/24/2021,4438.04,4463.12,4430.27,4455.48,4455.48,1495700000
09/23/2021,4406.75,4465.4,4406.75,4448.98,4448.98,1085000000
09/22/2021,4367.43,4416.75,4367.43,4395.64,4395.64,1283300000
09/21/2021,4374.45,4394.87,4347.96,4354.19,4354.19,1328600000
09/20/2021,4402.95,4402.95,4305.91,4357.73,4357.73,1401100000
09/17/2021,4469.74,4471.52,4427.76,4432.99,4432.99,1186300000
09/16/2021,4477.09,4485.87,4443.8,4473.75,4473.75,1114600000
09/15/2021,4447.49,4486.87,4438.37,4480.7,4480.7,1199700000
09/14/2021,4479.33,4485.68,4435.46,4443.05,4443.05,1462000000
09/13/2021,4474.81,4492.99,4445.7,4468.73,4468.73,1408700000
09/10/2021,4506.92,4520.47,4457.66,4458.58,4458.58,1450300000
09/09/2021,4513.02,4529.9,4492.07,4493.28,4493.28,1319900000
09/08/2021,4518.09,4521.79,4493.95,4514.07,4514.07,1445800000
09/07/2021,4535.38,4535.38,4513.0,4520.03,4520.03,1679500000
09/03/2021,4532.42,4541.45,4521.3,4535.43,4535.43,1680800000
09/02/2021,4534.48,4545.85,4524.66,4536.95,4536.95,1337500000
09/01/2021,4528.8,4537.11,4522.02,4524.09,4524.09,1413400000
08/31/2021,4529.75,4531.39,4515.8,4522.68,4522.68,1610800000
08/30/2021,4513.76,4537.36,4513.76,4528.79,4528.79,1554300000
08/27/2021,4474.1,4513.33,4474.1,4509.37,4509.37,1530100000
08/26/2021,4493.75,4495.9,4468.99,4470.0,4470.0,1298200000
08/25/2021,4490.45,4501.71,4485.66,4496.19,4496.19,1276000000
08/24/2021,4484.4,4492.81,4482.28,4486.23,4486.23,1338300000
08/23/2021,4450.29,4489.88,4450.29,4479.53,4479.53,1369200000
08/20/2021,4410.56,4444.35,4406.8,4441.67,4441.67,1397400000
08/19/2021,4382.44,4418.61,4367.73,4405.8,4405.8,1521000000
08/18/2021,4440.94,4454.32,4397.59,4400.27,4400.27,1086000000
08/17/2021,4462.12,4462.12,4417.83,4448.08,4448.08,1245600000
08/16/2021,4461.65,4480.26,4437.66,4479.71,4479.71,1410400000
08/13/2021,4464.84,4468.37,4460.82,4468.0,4468.0,1405100000
08/12/2021,4446.08,4461.77,4435.96,4460.83,4460.83,1175100000
08/11/2021,4442.18,4449.44,4436.42,4447.7,4447.7,1206200000
08/10/2021,4435.79,4445.21,4430.03,4436.75,4436.75,1267800000
08/09/2021,4437.77,4439.39,4424.74,4432.35,4432.35,1282500000
08/06/2021,4429.07,4440.82,4429.07,4436.52,4436.52,1249400000
08/05/2021,4408.86,4429.76,4408.86,4429.1,4429.1,1199900000
08/04/2021,4415.95,4416.17,4400.23,4402.66,4402.66,1021900000
08/03/2021,4392.74,4423.79,4373.0,4423.15,4423.15,1092500000
08/02/2021,4406.86,4422.18,4384.81,4387.16,4387.16,1192200000
07/30/2021,4395.12,4412.25,4389.65,4395.26,4395.26,1023600000
07/29/2021,4403.59,4429.97,4403.59,4419.15,4419.15,845400000
07/28/2021,4402.95,4415.47,4387.01,4400.64,4400.64,843100000
07/27/2021,4416.38,4416.38,4372.51,4401.46,4401.46,1138200000
07/26/2021,4409.58,4422.73,4405.45,4422.3,4422.3,1142100000
07/23/2021,4381.2,4415.18,4381.2,4411.79,4411.79,1118400000
07/22/2021,4361.27,4369.87,4350.06,4367.48,4367.48,924170000
07/21/2021,4331.13,4359.7,4331.13,4358.69,4358.69,1214400000
07/20/2021,4265.11,4336.84,4262.05,4323.06,4323.06,1246300000
07/19/2021,4296.4,4296.4,4233.13,4258.49,4258.49,1371300000
07/16/2021,4367.43,4375.09,4322.53,4327.16,4327.16,1261200000
07/15/2021,4369.02,4369.02,4340.7,4360.03,4360.03,1299800000
07/14/2021,4380.11,4393.68,4362.36,4374.3,4374.3,1204500000
07/13/2021,4381.07,4392.37,4366.92,4369.21,4369.21,1256000000
07/12/2021,4372.41,4386.68,4364.03,4384.63,4384.63,1113900000
07/09/2021,4329.38,4371.6,4329.38,4369.55,4369.55,1422600000
07/08/2021,4321.07,4330.88,4289.37,4320.82,4320.82,1197600000
07/07/2021,4351.01,4361.88,4329.79,4358.13,4358.13,1325000000
07/06/2021,4356.46,4356.46,4314.37,4343.54,4343.54,1379900000
07/02/2021,4326.6,4355.43,4326.6,4352.34,4352.34,1286300000
07/01/2021,4300.73,4320.66,4300.73,4319.94,4319.94,1255400000
06/30/2021,4290.65,4302.43,4287.96,4297.5,4297.5,1263500000
06/29/2021,4293.21,4300.52,4287.04,4291.8,4291.8,1396600000
06/28/2021,4284.9,4292.14,4274.67,4290.61,4290.61,1402900000
06/25/2021,4274.45,4286.12,4271.16,4280.7,4280.7,1748000000
06/24/2021,4256.97,4271.28,4256.97,4266.49,4266.49,1582200000
06/23/2021,4249.27,4256.6,4241.43,4241.84,4241.84,1534000000
06/22/2021,4224.61,4255.84,4217.27,4246.44,4246.44,1418400000
06/21/2021,4173.4,4226.24,4173.4,4224.79,4224.79,1416700000
06/18/2021,4204.78,4204.78,4164.4,4166.45,4166.45,1447500000
06/17/2021,4220.37,4232.29,4196.05,4221.86,4221.86,1291600000
06/16/2021,4248.87,4251.89,4202.45,4223.7,4223.7,943800000
06/15/2021,4255.28,4257.16,4238.35,4246.59,4246.59,1320100000
06/14/2021,4248.31,4255.59,4234.07,4255.15,4255.15,1546200000
06/11/2021,4242.9,4248.38,4232.25,4247.44,4247.44,1489500000
06/10/2021,4228.56,4249.74,4220.34,4239.18,4239.18,1645100000
06/09/2021,4232.99,4237.09,4218.74,4219.55,4219.55,1373300000
06/08/2021,4233.81,4236.74,4208.41,4227.26,4227.26,1737500000
06/07/2021,4229.34,4232.34,4215.66,4226.52,4226.52,1685700000
06/04/2021,4206.05,4233.45,4206.05,4229.89,4229.89,1673000000
06/03/2021,4191.43,4204.39,4167.93,4192.85,4192.85,1469600000
06/02/2021,4206.82,4217.37,4198.27,4208.12,4208.12,1380500000
06/01/2021,4216.52,4234.12,4197.59,4202.04,4202.04,1685400000
05/28/2021,4210.77,4218.36,4203.57,4204.11,4204.11,1741900000
05/27/2021,4201.94,4213.38,4197.78,4200.88,4200.88,1628200000
05/26/2021,4191.59,4202.61,4184.11,4195.99,4195.99,1500800000
05/25/2021,4205.94,4213.42,4182.52,4188.13,4188.13,1395900000
05/24/2021,4170.16,4209.52,4170.16,4197.05,4197.05,1659000000
05/21/2021,4168.61,4188.72,4151.72,4155.86,4155.86,1767500000
05/20/2021,4121.97,4172.8,4121.97,4159.12,4159.12,1782700000
05/19/2021,4098.45,4116.93,4061.41,4115.68,4115.68,1724400000
05/18/2021,4165.94,4169.15,4125.99,4127.83,4127.83,1358700000
05/17/2021,4169.92,4171.92,4142.69,4163.29,4163.29,1450800000
05/14/2021,4129.58,4183.13,4129.58,4173.85,4173.85,1504300000
05/13/2021,4074.99,4131.58,4074.99,4112.5,4112.5,1393000000
05/12/2021,4130.55,4134.73,4056.88,4063.04,4063.04,1531600000
05/11/2021,4150.34,4162.04,4111.53,4152.1,4152.1,1453300000
05/10/2021,4228.29,4236.39,4188.13,4188.43,4188.43,1364400000
05/07/2021,4210.34,4238.04,4201.64,4232.6,4232.6,1684200000
05/06/2021,4169.14,4202.7,4147.33,4201.62,4201.62,1456700000
05/05/2021,4177.06,4187.72,4160.94,4167.59,4167.59,1526600000
05/04/2021,4179.04,4179.04,4128.59,4164.66,4164.66,1392700000
05/03/2021,4191.98,4209.39,4188.03,4192.66,4192.66,1428300000
04/30/2021,4198.1,4198.1,4174.85,4181.17,4181.17,1149600000
04/29/2021,4206.14,4218.78,4176.81,4211.47,4211.47,504580000
04/28/2021,4185.14,4201.53,4181.78,4183.18,4183.18,1378500000
04/27/2021,4188.25,4193.35,4176.22,4186.72,4186.72,1553500000
04/26/2021,4185.03,4194.19,4182.36,4187.62,4187.62,1772800000
04/23/2021,4138.78,4194.17,4138.78,4180.17,4180.17,1774900000
04/22/2021,4170.46,4179.57,4123.69,4134.98,4134.98,1566700000
04/21/2021,4128.42,4175.02,4126.35,4173.42,4173.42,1354400000
04/20/2021,4159.18,4159.18,4118.38,4134.94,4134.94,1533900000
04/19/2021,4179.8,4180.81,4150.47,4163.26,4163.26,1525200000
04/16/2021,4174.14,4191.31,4170.75,4185.47,4185.47,1624700000
04/15/2021,4139.76,4173.49,4139.76,4170.42,4170.42,1443700000
04/14/2021,4143.25,4151.69,4120.87,4124.66,4124.66,1436100000
04/13/2021,4130.1,4148.0,4124.43,4141.59,4141.59,1544400000
04/12/2021,4124.71,4131.76,4114.82,4127.99,4127.99,1695800000
04/09/2021,4096.11,4129.48,4095.51,4128.8,4128.8,1793900000
04/08/2021,4089.95,4098.19,4082.54,4097.17,4097.17,2335000000
04/07/2021,4074.29,4083.13,4068.31,4079.95,4079.95,1422800000
04/06/2021,4075.57,4086.23,4068.14,4073.94,4073.94,1483700000
04/05/2021,4034.44,4083.42,4034.44,4077.91,4077.91,1390800000
04/01/2021,3992.78,4020.63,3992.78,4019.87,4019.87,956100000
03/31/2021,3967.25,3994.41,3966.98,3972.89,3972.89,922000000
03/30/2021,3963.34,3968.01,3944.35,3958.55,3958.55,983000000
03/29/2021,3969.31,3981.83,3943.25,3971.09,3971.09,925900000
03/26/2021,3917.12,3978.19,3917.12,3974.54,3974.54,829800000
03/25/2021,3879.34,3919.54,3853.5,3909.52,3909.52,786900000
03/24/2021,3919.93,3942.08,3889.07,3889.14,3889.14,1510800000
03/23/2021,3937.6,3949.13,3901.57,3910.52,3910.52,1721000000
03/22/2021,3916.48,3955.31,3914.16,3940.59,3940.59,1738900000
03/19/2021,3913.14,3930.12,3886.75,3913.1,3913.1,1569100000
03/18/2021,3953.5,3969.62,3910.86,3915.46,3915.46,1477900000
03/17/2021,3949.57,3983.87,3935.74,3974.12,3974.12,1490400000
03/16/2021,3973.59,3981.04,3953.44,3962.71,3962.71,1488800000
03/15/2021,3942.96,3970.08,3923.54,3968.94,3968.94,1562100000
03/12/2021,3924.52,3944.99,3915.21,3943.34,3943.34,1510300000
03/11/2021,3915.54,3960.27,3915.54,3939.34,3939.34,1335400000
03/10/2021,3891.99,3917.35,3885.73,3898.81,3898.81,1596800000
03/09/2021,3851.93,3903.76,3851.93,3875.44,3875.44,1498700000
03/08/2021,3844.39,3881.06,3819.25,3821.35,3821.35,1692000000
03/05/2021,3793.58,3851.69,3730.19,3841.94,3841.94,1643500000
03/04/2021,3818.53,3843.67,3723.34,3768.47,3768.47,1494600000
03/03/2021,3863.99,3874.47,3818.86,3819.72,3819.72,1610400000
03/02/2021,3903.64,3906.41,3868.57,3870.29,3870.29,1635900000
03/01/2021,3842.51,3914.5,3842.51,3901.82,3901.82,1600600000
02/26/2021,3839.66,3861.08,3789.54,3811.15,3811.15,1641800000
02/25/2021,3915.8,3925.02,3814.04,3829.34,3829.34,1679800000
02/24/2021,3873.71,3928.65,3859.6,3925.43,3925.43,1681980000
02/23/2021,3857.07,3895.98,3805.59,3881.37,3881.37,1561740000
02/22/2021,3885.55,3902.92,3874.71,3876.5,3876.5,1554460000
02/19/2021,3921.16,3930.41,3903.07,3906.71,3906.71,1648160000
02/18/2021,3915.86,3921.98,3885.03,3913.97,3913.97,1347270000
02/17/2021,3918.5,3933.61,3900.43,3931.33,3931.33,1416170000
02/16/2021,3939.61,3950.43,3923.85,3932.59,3932.59,1511040000
02/12/2021,3911.65,3937.23,3905.78,3934.83,3934.83,1491670000
02/11/2021,3916.4,3925.99,3890.39,3916.38,3916.38,1562300000
02/10/2021,3920.78,3931.5,3884.94,3909.88,3909.88,1290180000
02/09/2021,3910.49,3918.35,3902.64,3911.23,3911.23,1527080000
02/08/2021,3892.59,3915.77,3892.59,3915.59,3915.59,1490100000
02/05/2021,3878.3,3894.56,3874.93,3886.83,3886.83,1580120000
02/04/2021,3836.66,3872.42,3836.66,3871.74,3871.74,1551200000
02/03/2021,3840.27,3847.51,3816.68,3830.17,3830.17,1744940000
02/02/2021,3791.84,3843.09,3791.84,3826.31,3826.31,1501090000
02/01/2021,3731.17,3784.32,3725.62,3773.86,3773.86,1518750000
01/29/2021,3778.05,3778.05,3694.12,3714.24,3714.24,1523680000
01/28/2021,3755.75,3830.5,3755.75,3787.38,3787.38,1795480000
01/27/2021,3836.83,3836.83,3732.48,3750.77,3750.77,1708060000
01/26/2021,3862.96,3870.9,3847.78,3849.62,3849.62,1568540000
01/25/2021,3851.68,3859.23,3797.16,3855.36,3855.36,1616240000
01/22/2021,3844.24,3852.31,3830.41,3841.47,3841.47,1636820000
01/21/2021,3857.46,3861.45,3845.05,3853.07,3853.07,1488830000
01/20/2021,3816.22,3859.75,3816.22,3851.85,3851.85,1523090000
01/19/2021,3781.88,3804.53,3780.37,3798.91,3798.91,1704970000
01/15/2021,3788.73,3788.73,3749.62,3768.25,3768.25,1604020000
01/14/2021,3814.98,3823.6,3792.86,3795.54,3795.54,1449820000
01/13/2021,3802.23,3820.96,3791.5,3809.84,3809.84,1437430000
01/12/2021,3801.62,3810.78,3776.51,3801.19,3801.19,1513530000
01/11/2021,3803.14,3817.86,3789.02,3799.61,3799.61,1653190000
01/08/2021,3815.05,3826.69,3783.6,3824.68,3824.68,1581930000
01/07/2021,3764.71,3811.55,3764.71,3803.79,3803.79,2344370000
01/06/2021,3712.2,3783.04,3705.34,3748.14,3748.14,1819440000
01/05/2021,3698.02,3737.83,3695.07,3726.86,3726.86,2114470000
01/04/2021,3764.61,3769.99,3662.71,3700.65,3700.65,2246870000
12/31/2020,3733.27,3760.2,3726.88,3756.07,3756.07,1721720000
12/30/2020,3736.19,3744.63,3730.21,3732.04,3732.04,1746220000
12/29/2020,3750.01,3756.12,3723.31,3727.04,3727.04,2223250000
12/28/2020,3723.03,3740.51,3723.03,3735.36,3735.36,2097110000
12/24/2020,3694.03,3703.82,3689.32,3703.06,3703.06,2214230000
12/23/2020,3693.42,3711.24,3689.28,3690.01,3690.01,2168690000
12/22/2020,3698.08,3698.26,3676.16,3687.26,3687.26,2079770000
12/21/2020,3684.28,3702.9,3636.48,3694.92,3694.92,1870800000
12/18/2020,3722.39,3726.7,3685.84,3709.41,3709.41,1797400000
12/17/2020,3713.65,3725.12,3710.87,3722.48,3722.48,1900620000
12/16/2020,3696.25,3711.27,3688.57,3701.17,3701.17,1661330000
12/15/2020,3666.41,3695.29,3659.62,3694.62,3694.62,1525310000
12/14/2020,3675.27,3697.61,3645.84,3647.49,3647.49,1979830000
12/11/2020,3656.08,3665.91,3633.4,3663.46,3663.46,2049740000
12/10/2020,3659.13,3678.49,3645.18,3668.1,3668.1,2355040000
12/09/2020,3705.98,3712.39,3660.54,3672.82,3672.82,2689960000
12/08/2020,3683.05,3708.45,3678.83,3702.25,3702.25,2180670000
12/07/2020,3694.73,3697.41,3678.88,3691.96,3691.96,2142700000
12/04/2020,3670.94,3699.2,3670.94,3699.12,3699.12,2217050000
12/03/2020,3668.28,3682.73,3657.17,3666.72,3666.72,2308560000
12/02/2020,3653.78,3670.96,3644.84,3669.01,3669.01,2045880000
12/01/2020,3645.87,3678.45,3645.87,3662.45,3662.45,1795030000
11/30/2020,3634.18,3634.18,3594.39,3621.63,3621.63,1959740000
11/27/2020,3638.55,3644.31,3629.33,3638.35,3638.35,2151520000
11/25/2020,3635.5,3635.5,3617.76,3629.65,3629.65,2182270000
11/24/2020,3594.52,3642.31,3594.52,3635.41,3635.41,2362360000
11/23/2020,3566.82,3589.81,3552.77,3577.59,3577.59,1980040000
11/20/2020,3579.31,3581.23,3556.85,3557.54,3557.54,2167020000
11/19/2020,3559.41,3585.22,3543.84,3581.87,3581.87,2306480000
11/18/2020,3612.09,3619.09,3567.33,3567.79,3567.79,1997100000
11/17/2020,3610.31,3623.11,3588.68,3609.53,3609.53,1707200000
11/16/2020,3600.16,3628.51,3600.16,3626.91,3626.91,1857020000
11/13/2020,3552.57,3593.66,3552.57,3585.15,3585.15,1889660000
11/12/2020,3562.67,3569.02,3518.58,3537.01,3537.01,1834970000
11/11/2020,3563.22,3581.16,3557.0,3572.66,3572.66,1995290000
11/10/2020,3543.26,3557.22,3511.91,3545.53,3545.53,2188590000
11/09/2020,3583.04,3645.99,3547.48,3550.5,3550.5,1856860000
11/06/2020,3508.34,3521.58,3484.34,3509.44,3509.44,1887260000
11/05/2020,3485.74,3529.05,3485.74,3510.45,3510.45,2266320000
11/04/2020,3406.46,3486.25,3405.17,3443.44,3443.44,1775860000
11/03/2020,3336.25,3389.49,3336.25,3369.02,3369.02,1631750000
11/02/2020,3296.2,3330.14,3279.74,3310.24,3310.24,1681170000
10/30/2020,3293.59,3304.93,3233.94,3269.96,3269.96,1681000000
10/29/2020,3277.17,3341.05,3259.82,3310.11,3310.11,1742180000
10/28/2020,3342.48,3342.48,3268.89,3271.03,3271.03,1654110000
10/27/2020,3403.15,3409.51,3388.71,3390.68,3390.68,1381430000
10/26/2020,3441.42,3441.42,3364.86,3400.97,3400.97,1840680000
10/23/2020,3464.9,3466.46,3440.45,3465.39,3465.39,1810100000
10/22/2020,3438.5,3460.53,3415.34,3453.49,3453.49,1813790000
10/21/2020,3439.91,3464.86,3433.06,3435.56,3435.56,1627520000
10/20/2020,3439.38,3476.93,3435.65,3443.12,3443.12,1547120000
10/19/2020,3493.66,3502.42,3419.93,3426.92,3426.92,1851370000
10/16/2020,3493.5,3515.76,3480.45,3483.81,3483.81,1715490000
10/15/2020,3453.72,3489.08,3440.89,3483.34,3483.34,1824120000
10/14/2020,3515.47,3527.94,3480.55,3488.67,3488.67,1664180000
10/13/2020,3534.01,3534.01,3500.86,3511.93,3511.93,1661350000
10/12/2020,3500.02,3549.85,3499.61,3534.22,3534.22,1698150000
10/09/2020,3459.67,3482.34,3458.07,3477.13,3477.13,1840440000
10/08/2020,3434.28,3447.28,3428.15,3446.83,3446.83,1776040000
10/07/2020,3384.56,3426.26,3384.56,3419.45,3419.45,2407370000
10/06/2020,3408.74,3431.56,3354.54,3360.95,3360.95,1714530000
10/05/2020,3367.27,3409.57,3367.27,3408.63,3408.63,1720700000
10/02/2020,3338.94,3369.1,3323.69,3348.44,3348.44,1823250000
10/01/2020,3385.87,3397.18,3361.39,3380.8,3380.8,2029920000
09/30/2020,3341.21,3393.56,3340.47,3363.0,3363.0,2418800000
09/29/2020,3350.92,3357.92,3327.54,3335.47,3335.47,1738620000
09/28/2020,3333.9,3360.74,3332.91,3351.6,3351.6,1772410000
09/25/2020,3236.66,3306.88,3228.44,3298.46,3298.46,1769280000
09/24/2020,3226.14,3278.7,3209.45,3246.59,3246.59,2109490000
09/23/2020,3320.11,3323.35,3232.57,3236.92,3236.92,1593820000
09/22/2020,3295.75,3320.31,3270.95,3315.57,3315.57,1805820000
09/21/2020,3285.57,3285.57,3229.1,3281.06,3281.06,1883470000
09/18/2020,3357.38,3362.27,3292.4,3319.47,3319.47,1952440000
09/17/2020,3346.86,3375.17,3328.82,3357.01,3357.01,1900810000
